Date,AAPL,MSFT,GOOGL
2021-01-19,124.86192321777344,209.2148284912109,88.90122985839844
2021-01-20,128.9644012451172,216.85110473632807,93.66395568847656
2021-01-21,133.69203186035156,217.4600830078125,93.86722564697266
2021-01-22,135.84095764160156,218.4073486328125,94.28620147705078
2021-01-25,139.6015625,221.8678436279297,94.37188720703124
2021-01-26,139.83595275878906,224.5743560791016,95.05292510986328
2021-01-27,138.76150512695312,225.12535095214844,90.61849975585938
2021-01-28,133.90689086914062,230.9540100097656,92.3253173828125
2021-01-29,128.8960418701172,224.21673583984372,91.03797149658205
2021-02-01,131.02542114257812,231.6500396728516,94.3116226196289
2021-02-02,131.85565185546875,231.51470947265625,95.60941314697266
2021-02-03,130.83004760742188,234.8881683349609,102.5721664428711
2021-02-04,134.19996643066406,233.9312438964844,102.31062316894533
2021-02-05,133.78419494628906,234.1149139404297,104.06426239013672
2021-02-08,133.930908203125,234.3758850097656,103.84953308105467
2021-02-09,133.05047607421875,235.6324920654297,103.39469146728516
2021-02-10,132.4439697265625,234.71420288085935,103.94718170166016
2021-02-11,132.18966674804688,236.32846069335935,104.06026458740234
2021-02-12,132.4244384765625,236.81175231933597,104.37313842773438
2021-02-16,130.29188537597656,235.5648193359375,105.15381622314452
2021-02-17,127.99300384521484,236.5917816162109,105.54837799072266
2021-02-18,126.88760375976562,236.194580078125,104.91018676757812
2021-02-19,127.04413604736328,233.46241760253903,104.06326293945312
2021-02-22,123.25831604003906,227.2037048339844,102.34200286865234
2021-02-23,123.12136840820312,226.00233459472656,102.63394165039062
2021-02-24,122.6224594116211,227.2424468994141,103.8141632080078
2021-02-25,118.35733032226562,221.85569763183597,100.43341827392578
2021-02-26,118.6214599609375,225.14007568359372,100.73033905029295
2021-03-01,125.00935363769533,229.5579833984375,103.10922241210938
2021-03-02,122.39747619628906,226.5836334228516,102.85115814208984
2021-03-03,119.40406036376952,220.47023010253903,100.20723724365234
2021-03-04,117.51604461669922,219.66607666015625,101.32917022705078
2021-03-05,118.77799224853516,224.3843688964844,104.47476959228516
2021-03-08,113.8280792236328,220.30555725097656,100.01244354248048
2021-03-09,118.45515441894533,226.49642944335935,101.6495132446289
2021-03-10,117.36932373046876,225.1788024902344,101.44176483154295
2021-03-11,119.30622863769533,229.7420654296875,104.64764404296876
2021-03-12,118.39645385742188,228.4050750732422,102.12977600097656
2021-03-15,121.29204559326172,227.4943389892578,102.3509750366211
2021-03-16,122.83767700195312,230.3040008544922,103.81815338134766
2021-03-17,122.0453109741211,229.65481567382807,103.73495483398438
2021-03-18,117.90735626220705,223.5317840576172,100.7019500732422
2021-03-19,117.37908172607422,223.1733245849609,100.98193359375
2021-03-22,120.7051239013672,228.6376037597656,101.16776275634766
2021-03-23,119.87361145019533,230.1780242919922,101.69783782958984
2021-03-24,117.47691345214844,228.1240997314453,101.25942993164062
2021-03-25,117.96604919433594,225.101318359375,101.25593566894533
2021-03-26,118.57254028320312,229.11231994628903,100.87083435058594
2021-03-29,118.7486343383789,227.9109344482422,101.9200210571289
2021-03-30,117.2910614013672,224.62657165527344,101.95391082763672
2021-03-31,119.49211120605467,228.4244384765625,102.7535171508789
2021-04-01,120.32360076904295,234.79942321777344,106.10436248779295
2021-04-05,123.16050720214844,241.31005859375,110.54725646972656
2021-04-06,123.4637451171875,240.1377868652344,110.06400299072266
2021-04-07,125.11697387695312,242.11419677734372,111.54712677001952
2021-04-08,127.5234375,245.3598175048828,112.11507415771484
2021-04-09,130.1060028076172,247.8788146972656,113.12342071533205
2021-04-12,128.38430786132812,247.93698120117188,111.82562255859376
2021-04-13,131.50486755371094,250.43658447265625,112.3143539428711
2021-04-14,129.1571044921875,247.62692260742188,111.69061279296876
2021-04-15,131.57334899902344,251.4151306152344,113.84978485107422
2021-04-16,131.24078369140625,252.61643981933597,113.72523498535156
2021-04-19,131.90597534179688,250.6788024902344,114.07447052001952
2021-04-20,130.21360778808594,250.2137756347656,113.5389175415039
2021-04-21,130.59515380859375,252.46148681640625,113.50603485107422
2021-04-22,129.069091796875,249.15773010253903,112.2191925048828
2021-04-23,131.39727783203125,253.0137481689453,114.58113098144533
2021-04-26,131.78858947753906,253.40122985839844,115.07933044433594
2021-04-27,131.46575927734375,253.8081817626953,114.13525390625
2021-04-28,130.6733856201172,246.6290283203125,117.52596282958984
2021-04-29,130.57557678222656,244.6428985595703,119.20586395263672
2021-04-30,128.59954833984375,244.32318115234372,117.2499542236328
2021-05-03,129.656005859375,244.01312255859372,116.73084259033205
2021-05-04,125.06807708740234,240.0699615478516,114.92488861083984
2021-05-05,125.3126449584961,238.79107666015625,115.3204574584961
2021-05-06,126.91693115234376,241.9494781494141,116.44537353515624
2021-05-07,127.59310913085938,244.59446716308597,117.17173767089844
2021-05-10,124.30059814453124,239.47897338867188,114.1736068725586
2021-05-11,123.37947845458984,238.5585479736328,113.09302520751952
2021-05-12,120.30257415771484,231.5537872314453,109.6151351928711
2021-05-13,122.4583969116211,235.45823669433597,111.0494384765625
2021-05-14,124.8885269165039,240.41873168945312,113.5075225830078
2021-05-17,123.73224639892578,237.54124450683597,114.03262329101562
2021-05-18,122.34078979492188,235.50665283203125,112.71489715576172
2021-05-19,122.18402099609376,236.08932495117188,113.16476440429688
2021-05-20,124.75135803222656,239.35215759277344,114.93087005615234
2021-05-21,122.90914154052734,238.08004760742188,114.29217529296876
2021-05-24,124.54559326171876,243.52783203125,117.62560272216795
2021-05-25,124.34960174560548,244.44064331054688,117.71676635742188
2021-05-26,124.30059814453124,244.21730041503903,118.58562469482422
2021-05-27,122.76216888427734,242.100341796875,117.70730590820312
2021-05-28,122.10562896728516,242.4596099853516,117.4168472290039
2021-06-01,121.78225708007812,240.24554443359372,118.6289520263672
2021-06-02,122.5465850830078,240.14846801757807,118.10137176513672
2021-06-03,121.05712127685548,238.6044464111328,116.9550323486328
2021-06-04,123.35989379882812,243.5375213623047,119.2462158203125
2021-06-07,123.36968994140624,246.47018432617188,119.68114471435548
2021-06-08,124.19281768798828,245.2660675048828,119.48884582519533
2021-06-09,124.57495880126952,246.25656127929688,119.96212768554688
2021-06-10,123.57546997070312,249.80101013183597,121.31671905517578
2021-06-11,124.79055786132812,250.4322509765625,121.07111358642578
2021-06-14,127.8576431274414,252.37440490722656,122.00322723388672
2021-06-15,127.03453826904295,250.88856506347656,120.9809341430664
2021-06-16,127.53428649902344,249.93698120117188,120.33626556396484
2021-06-17,129.14134216308594,253.35516357421875,121.30376434326172
2021-06-18,127.83806610107422,251.9276885986328,119.67715454101562
2021-06-21,129.6410675048828,255.03512573242188,121.3725128173828
2021-06-22,131.2873077392578,257.83184814453125,121.88864135742188
2021-06-23,131.012939453125,257.59881591796875,121.68587493896484
2021-06-24,130.72877502441406,258.97772216796875,122.05752563476562
2021-06-25,130.4347381591797,257.35601806640625,122.06600189208984
2021-06-28,132.07122802734375,260.94903564453125,122.0934066772461
2021-06-29,133.59010314941406,263.5514831542969,121.83084869384766
2021-06-30,134.20741271972656,263.0660095214844,121.64851379394533
2021-07-01,134.5111846923828,263.7456970214844,122.0022430419922
2021-07-02,137.1471405029297,269.6207580566406,124.80506896972656
2021-07-06,139.16575622558594,269.6305236816406,125.73420715332033
2021-07-07,141.6644744873047,271.8348388671875,126.01717376708984
2021-07-08,140.3612060546875,269.3974914550781,124.59233856201172
2021-07-09,142.19361877441406,269.9024353027344,125.06513214111328
2021-07-12,141.59588623046875,269.3003234863281,126.5168685913086
2021-07-13,142.7129669189453,272.8545227050781,126.8815460205078
2021-07-14,146.1524200439453,274.3402404785156,127.77381134033205
2021-07-15,145.4958953857422,272.9030456542969,126.54625701904295
2021-07-16,143.4478759765625,272.63116455078125,126.51138305664062
2021-07-19,139.5870361328125,268.9993591308594,124.1280288696289
2021-07-20,143.2126922607422,271.2425231933594,125.75363159179688
2021-07-21,142.47776794433594,273.2622985839844,127.08830261230467
2021-07-22,143.8496551513672,277.86529541015625,127.95763397216795
2021-07-23,145.57427978515625,281.293212890625,132.5345458984375
2021-07-26,145.9956512451172,280.6910705566406,133.55087280273438
2021-07-27,143.82025146484375,278.2536926269531,131.42356872558594
2021-07-28,142.06622314453125,277.9429626464844,135.6024169921875
2021-07-29,142.7129669189453,278.21484375,135.2870635986328
2021-07-30,142.9285125732422,276.6708374023437,134.2398681640625
2021-08-02,142.5953826904297,276.5834655761719,134.36741638183594
2021-08-03,144.3983917236328,278.8169250488281,135.14010620117188
2021-08-04,143.99661254882812,278.2245788574219,134.63743591308594
2021-08-05,144.1044464111328,281.1474914550781,135.75936889648438
2021-08-06,143.41744995117188,281.0892944335937,135.24819946289062
2021-08-09,143.36839294433594,279.991943359375,136.41847229003906
2021-08-10,142.88751220703125,278.15655517578125,136.3128662109375
2021-08-11,143.14266967773438,278.6518249511719,135.7867889404297
2021-08-12,146.11624145507812,281.4291076660156,136.69845581054688
2021-08-13,146.32235717773438,284.3812561035156,137.2300262451172
2021-08-16,148.30471801757812,286.08062744140625,137.80992126464844
2021-08-17,147.39202880859375,284.6045227050781,136.16787719726562
2021-08-18,143.63336181640625,282.863037109375,134.95977783203125
2021-08-19,143.96707153320312,288.73956298828125,135.18991088867188
2021-08-20,145.42929077148438,296.1241760253906,136.93310546875
2021-08-23,146.92098999023438,296.40631103515625,139.5356903076172
2021-08-24,146.8326416015625,294.4312438964844,140.7512664794922
2021-08-25,145.5961151123047,293.8377685546875,141.56581115722656
2021-08-26,144.7913818359375,290.99676513671875,140.92962646484375
2021-08-27,145.83163452148438,291.6097412109375,143.48385620117188
2021-08-30,150.26742553710938,295.3750305175781,144.0682373046875
2021-08-31,149.00148010253906,293.7113342285156,144.1748504638672
2021-09-01,149.66879272460938,293.66265869140625,144.69097900390625
2021-09-02,150.78758239746094,293.00103759765625,142.76943969726562
2021-09-03,151.4254608154297,292.9913330078125,143.22032165527344
2021-09-07,153.7709503173828,292.0572814941406,143.7593536376953
2021-09-08,152.22039794921875,292.08648681640625,143.17198181152344
2021-09-09,151.19973754882812,289.20654296875,143.02252197265625
2021-09-10,146.19476318359375,287.70831298828125,140.36715698242188
2021-09-13,146.76393127441406,288.9535827636719,141.8184051513672
2021-09-14,145.36058044433594,291.6778564453125,142.02963256835938
2021-09-15,146.25364685058594,296.5717468261719,143.90782165527344
2021-09-16,146.01808166503906,296.9609375,143.09127807617188
2021-09-17,143.3389892578125,291.7557067871094,140.29144287109375
2021-09-20,140.27708435058594,286.33642578125,138.21844482421875
2021-09-21,140.75794982910156,286.8228759765625,138.53082275390625
2021-09-22,143.1328582763672,290.5005798339844,139.7768096923828
2021-09-23,144.0946502685547,291.4541015625,140.70594787597656
2021-09-24,144.18295288085938,291.2497863769531,141.70132446289062
2021-09-27,142.6618194580078,286.2099609375,140.56243896484375
2021-09-28,139.26629638671875,275.8481140136719,135.33937072753906
2021-09-29,140.1691436767578,276.3150939941406,133.8682098388672
2021-09-30,138.86395263671875,274.2914123535156,133.1931610107422
2021-10-01,139.9924774169922,281.2771301269531,136.04981994628906
2021-10-04,136.5478973388672,275.4491882324219,133.17672729492188
2021-10-05,138.48117065429688,280.94635009765625,135.5316925048828
2021-10-06,139.35458374023438,285.1785888671875,137.068115234375
2021-10-07,140.62059020996094,286.87158203125,138.7221221923828
2021-10-08,140.2378387451172,286.87158203125,139.28060913085938
2021-10-11,140.14952087402344,286.268310546875,138.41224670410156
2021-10-12,138.8737335205078,284.95477294921875,135.95616149902344
2021-10-13,138.284912109375,288.29205322265625,137.08506774902344
2021-10-14,141.08181762695312,294.5577087402344,140.6411590576172
2021-10-15,142.14169311523438,295.97821044921875,140.8573760986328
2021-10-18,143.81982421875,298.9749755859375,142.2622833251953
2021-10-19,145.9886474609375,299.8895568847656,142.71963500976562
